logFC	logCPM	PValue	adj.p.value
VPS13A	0.025843	3.70394	0.862993	0.950782
SEL1L3	0.0270962	3.34304	0.863003	0.950782
DSTN	-0.142479	-0.898463	0.863019	0.950782
LEMD3	0.0561844	1.58331	0.863042	0.950785
AMOTL2	0.0368374	2.33321	0.863241	0.950923
RBM5	-0.0258935	3.03115	0.863278	0.950923
GCLC	-0.0331298	2.91289	0.863326	0.950923
VDAC1P1	-0.0873708	0.378261	0.86348	0.951015
RP11-254F7.2	-0.0744346	0.415697	0.863894	0.951147
ZXDC	0.0329404	2.37197	0.863902	0.951147
AKAP8L	-0.0408849	2.29877	0.863964	0.951156
LTBR	-0.0398507	2.46472	0.86422	0.951255
RP11-500M8.6	-0.0651168	1.09395	0.864362	0.951273
ZNF579	-0.0437931	1.71768	0.86462	0.95138
SMARCE1P5	0.0523601	1.17648	0.864656	0.95138
CEP70	0.0418634	2.21993	0.864912	0.951548
ZNF76	0.0361403	2.94207	0.864964	0.951548
SACM1L	-0.0309117	2.45371	0.864964	0.951548
SNX29	0.0222174	3.34049	0.864968	0.951548
HOXA9	-0.0786615	0.669099	0.865176	0.951673
XRCC6BP1	-0.0383229	1.9686	0.865193	0.951673
HIGD1AP14	0.0574038	0.944489	0.865706	0.951944
L3MBTL4	-0.0208831	3.53838	0.866159	0.9522
TRAK2	0.0518233	1.67348	0.866209	0.952212
MARK1	-0.0374023	1.67517	0.866222	0.952212
CTD-2528L19.6	-0.0643309	0.463929	0.866343	0.952274
PPIF	-0.0378604	1.87371	0.866512	0.952355
GALK2	-0.0318157	2.89489	0.866593	0.952411
NUDT17	0.0566601	1.02895	0.866615	0.952411
UFC1	0.0641623	0.98308	0.866657	0.952411
ZNF271P	-0.205357	-0.831038	0.866682	0.952411
YBX2	0.0514218	2.2172	0.866772	0.952475
GLI3	-0.0263275	3.34851	0.86703	0.952584
MFI2-AS1	0.0457354	1.45553	0.867326	0.952675
RP11-265B8.5	0.0801841	0.413707	0.867339	0.952675
RFC4	0.0433534	1.92256	0.86734	0.952675
ARFGAP3	-0.0555216	1.79488	0.867565	0.952756
TIMM8BP2	-0.200759	-0.606844	0.867726	0.952851
TRDMT1	0.0301473	2.68464	0.867802	0.952891
RP11-158K1.3	-0.0646748	0.626278	0.867831	0.952903
MAP3K14	-0.0311333	3.09491	0.86789	0.952912
DENND4A	0.0291369	2.60041	0.8681	0.953044
DDX3Y	0.0783167	0.358869	0.868133	0.953067
PLIN3	0.0430207	2.28852	0.868266	0.953124
B2M	-0.0828998	0.531086	0.868355	0.953162
PSMD5-AS1	0.0591808	0.679902	0.868511	0.953197
IL20RB-AS1	-0.0762706	0.128828	0.868542	0.953206
AC073869.1	-0.06676	0.350501	0.868634	0.953252
HOXA3	-0.272006	-1.25607	0.868758	0.953297
GTF2H3	-0.0399885	1.57185	0.868762	0.953297
SLC25A15	0.0455652	2.09179	0.868863	0.953358
VPS26A	-0.0303608	2.39819	0.868922	0.953381
RAD51D	-0.239445	-1.72155	0.868999	0.953391
NET1	0.0272557	2.8162	0.869302	0.953511
RCHY1	0.0492679	1.40673	0.869896	0.953833
CHD6	-0.024903	3.33883	0.870417	0.954016
ZKSCAN5	0.0607664	0.676199	0.870687	0.954158
LDHD	0.0652241	0.716709	0.870732	0.954172
CDC14A	-0.0341552	2.50268	0.871043	0.954306
KLF11	0.0615737	1.19218	0.871499	0.954513
RUVBL2	0.0807249	0.812383	0.871686	0.954613
GAPDHP72	0.0461159	1.55706	0.871893	0.954678
BET1	-0.0356086	2.27717	0.871957	0.954678
REEP5	0.0434196	1.43747	0.871986	0.954685
XKR6	0.0368412	1.88141	0.872295	0.954854
NCOA1	0.0268995	3.06315	0.872343	0.954878
CCDC71	-0.0423965	1.34052	0.872598	0.955025
SLC18B1	-0.0602581	1.15307	0.872773	0.955111
EXOC6	0.0257123	3.07764	0.872812	0.955111
ELP5	0.127029	-0.960329	0.872909	0.955149
WWC3-AS1	0.0698535	0.21274	0.873045	0.955181
TOMM20	0.0432133	1.51889	0.873125	0.955188
NTAN1	-0.0340332	2.73152	0.873212	0.955219
PLA2G15	0.0256607	2.84324	0.873318	0.955263
SETD8	-0.0425529	2.21433	0.873517	0.955332
RP11-541N10.3	0.0622769	1.09921	0.873634	0.955345
RPRD2	0.0591086	1.54707	0.873743	0.955385
SMS	0.290116	-1.52827	0.873768	0.955385
SESTD1	-0.0264653	3.04305	0.873803	0.955385
RP11-104F15.9	-0.0552606	1.21159	0.874316	0.955495
CYP39A1	0.0345709	2.16406	0.874343	0.955495
DENND4B	-0.0332047	3.19302	0.874353	0.955495
TTC26	-0.043808	1.20476	0.874378	0.955495
PSMB7	-0.0395285	1.78895	0.87448	0.955525
APMAP	0.0493494	1.44513	0.874553	0.955525
PGM2	-0.0387719	2.30764	0.874574	0.955529
SCN4A	0.0357884	3.24715	0.875008	0.955717
NCBP2	0.197413	-0.732555	0.875015	0.955717
DMXL1	-0.022046	3.19505	0.875078	0.955746
DYNLT3	0.0873591	0.503931	0.875133	0.95575
MOB3B	0.0345183	2.05582	0.875283	0.955796
SDHCP2	-0.0732153	-0.0162475	0.875333	0.955798
BAG4	-0.0941857	-0.219753	0.875392	0.955819
RP11-762L8.6	0.0556568	0.88021	0.87544	0.955837
SHC1	-0.0399927	1.41734	0.875526	0.955853
VEZF1	-0.0674647	0.665973	0.875667	0.955876
RP11-617F23.1	-0.19519	-1.07501	0.87567	0.955876
EGFLAM-AS3	-0.0398074	1.30842	0.875677	0.955876
POLI	-0.0381756	2.37386	0.875689	0.955876
NCOA4	-0.0283715	2.52219	0.875761	0.955896
PDZRN3-AS1	-0.0944119	-0.165488	0.875807	0.955896
SNRPN	-0.0300839	2.45681	0.87583	0.955904
WDR7-OT1	0.0555248	0.974845	0.875941	0.955936
CNPY3	0.0528899	0.968024	0.876033	0.955969
ZNF783	0.0582972	1.22888	0.876054	0.955976
RPL5P34	-0.0499779	0.688997	0.876397	0.956099
TNRC6C	-0.0253253	3.65426	0.876427	0.956115
CHD7	0.0236706	3.58031	0.876471	0.956115
MKRN2	-0.0768063	0.445133	0.876512	0.956115
GNRH1	-0.113749	-0.634621	0.876514	0.956115
FUT1	-0.117444	-0.0968602	0.876533	0.956115
RAC1	0.0297092	2.57154	0.876828	0.956241
ALG8	0.0319317	2.68079	0.877175	0.956339
TM2D3	0.0294706	2.66157	0.877292	0.956391
MRVI1	0.0249027	3.13967	0.877324	0.956391
FAM179B	0.0334282	2.56638	0.877374	0.956391
NAALADL2-AS2	0.0493137	1.07787	0.877404	0.956391
IGF1R	-0.0169566	4.4803	0.877464	0.956391
HFE	-0.0333704	2.3687	0.877588	0.956433
CLIC2	-0.0759401	-0.121951	0.878057	0.956684
AUH	-0.0281602	2.87814	0.878294	0.956826
AKR1B1P2	-0.0542284	1.40548	0.878434	0.956904
HSPD1P5	-0.0460375	0.985291	0.878759	0.956994
CBWD1	0.063552	0.320418	0.878796	0.957007
LINC00472	0.103085	0.102481	0.879032	0.957078
FAM120B	0.0271901	2.54643	0.879108	0.957118
SNHG17	0.17199	-1.01128	0.879131	0.957118
MRPS21	0.0572578	0.769513	0.879212	0.957131
AR	0.0368105	1.85075	0.87937	0.957195
C17orf89	0.136649	-1.60686	0.88018	0.95752
EIF3J-AS1	-0.283206	-1.89865	0.880242	0.957545
ANKRD9	0.0331545	2.1471	0.880362	0.957598
EXOG	-0.0398828	1.64645	0.880456	0.957598
SNRPE	-0.0431081	1.13334	0.880516	0.957623
DNAJC10	0.0312722	2.26914	0.880651	0.957644
SGCE	0.0414589	1.80952	0.880693	0.957644
GMPS	-0.0359005	1.85424	0.880782	0.957644
ZNF565	-0.0565358	1.26757	0.880915	0.957689
ATP5EP2	-0.0543978	1.13456	0.881084	0.957759
CHCHD7	-0.0646938	0.193731	0.88127	0.957799
IFIT3	0.0313224	1.82847	0.881677	0.957876
FAM46B	-0.0369226	1.53024	0.881889	0.958
HSD11B2	-0.151262	-1.3165	0.881928	0.958
AC007383.6	-0.0506894	1.43708	0.881972	0.958
PHKA1P1	-0.0628484	0.459469	0.882005	0.958
MTAP	-0.0371205	1.63846	0.882052	0.958011
DHX33	0.0684805	0.833598	0.882077	0.958011
DCK	-0.0344588	2.14347	0.88223	0.958122
SMARCA2	0.0236734	3.35571	0.882684	0.958302
DDX31	-0.0575395	1.43589	0.882693	0.958302
ZNF652	0.128627	-0.624363	0.88289	0.958383
CASP1	-0.0279823	2.38262	0.883039	0.958457
DDX19B	-0.0577627	0.386537	0.883064	0.958465
APCDD1	-0.0348348	2.54322	0.88318	0.958516
RP13-88F20.1	0.0606718	0.68108	0.883212	0.958516
CCNYL1	-0.0280748	2.45121	0.883217	0.958516
RPL23P8	0.0386693	1.41793	0.883256	0.958518
CECR7	0.0802904	-0.108784	0.883292	0.95852
ALDOAP2	-0.0461271	1.38306	0.883337	0.958521
RANBP2	0.0499497	1.06362	0.883347	0.958522
TMEM99	-0.0713749	-0.00105082	0.88348	0.958554
RP11-210H10__A.1	0.0285168	2.13612	0.883552	0.958554
TOR3A	-0.0389956	2.07838	0.883749	0.958577
CANX	-0.0252401	2.89723	0.88385	0.958645
CHCHD1	-0.0645926	0.113667	0.883887	0.958675
PRNP	0.0376539	1.64857	0.884011	0.958723
RP11-566E18.1	-0.0521614	1.23877	0.884073	0.958771
PFN2	0.0371793	1.60811	0.884094	0.958778
EAPP	-0.0726011	0.121173	0.884098	0.958778
CEP170	-0.0289786	2.7442	0.884141	0.9588
MAP2K6	0.0259435	2.71647	0.88461	0.959096
ALS2	0.0228907	2.98978	0.884635	0.959096
TEAD3	0.0300191	2.90136	0.884639	0.959096
UBE2H	-0.0248707	2.66263	0.884785	0.959185
HMBOX1-IT1	0.0723127	0.67125	0.884866	0.959201
ALDH7A1	0.0220953	2.99443	0.884913	0.959218
PDGFD	0.0351743	1.58539	0.885336	0.959473
SEPHS1	0.0297296	2.35693	0.885568	0.959534
MSANTD3	0.0322631	1.78026	0.885603	0.959534
RP11-50B3.2	-0.0525058	1.40831	0.885639	0.959554
LRP11	0.0574888	0.843014	0.885691	0.959572
SEC14L1P1	0.0440158	0.995699	0.8858	0.959603
KIAA1244	-0.0438506	1.38734	0.885895	0.959639
ABCF2P1	-0.0340979	1.55202	0.886014	0.959702
ATP6V1E1P1	0.039615	1.24157	0.886204	0.95982
NIPSNAP3A	0.0319752	1.92352	0.886615	0.959932
GALNT10	-0.0196266	3.42725	0.886634	0.959932
RPL19	-0.0624525	0.674062	0.88672	0.959932
ZNF639	-0.0326112	2.16999	0.886736	0.959932
MICA	-0.168119	-1.53226	0.886757	0.959932
JAGN1	0.0450804	1.28577	0.886857	0.959932
CDC42EP4	0.0296825	2.10643	0.886873	0.959932
TRANK1	-0.0280102	2.84875	0.887337	0.960088
RP1-159M24.1	0.038113	1.31668	0.887469	0.960107
MRPL30	0.0511226	0.7678	0.887589	0.96014
C19orf48	-0.0694442	0.0691071	0.887677	0.960164
PTER	-0.0268062	2.24981	0.887785	0.960213
VMP1	-0.0252358	2.53554	0.888046	0.960323
EEF2K	-0.0317871	2.3709	0.888105	0.960342
PSMA2	-0.0675209	0.0223506	0.88838	0.960464
U91328.19	-0.102071	-0.654346	0.888664	0.960597
AC006026.9	0.0462353	1.08841	0.88882	0.960686
PPIL1	-0.0407347	1.43264	0.888938	0.960729
GS1-124K5.12	-0.0502576	0.890982	0.88906	0.96079
RP11-156E6.1	0.055298	0.541333	0.889157	0.96079
CENPC	0.0209482	3.03704	0.889192	0.96079
SOX9-AS1	0.0140435	4.28964	0.889193	0.96079
FAM53B	0.0423282	1.62024	0.889261	0.96079
SUCLA2P1	0.0962495	-0.439483	0.88927	0.96079
TMTC2	0.0267592	2.41866	0.889403	0.9608
LZIC	0.0393573	1.27448	0.889524	0.960853
ZNF800	0.0328205	2.59031	0.889766	0.960991
RP11-1055B8.4	-0.0651603	0.0504395	0.890397	0.961344
DLC1	0.0166944	4.25795	0.890625	0.961465
CNTFR	-0.0308632	2.03994	0.890735	0.961524
COX11P1	0.0574537	0.596294	0.890827	0.961559
ACTA1	-0.0322382	1.77224	0.890858	0.961565
CAT	0.0242122	2.91598	0.890897	0.961573
RP11-573G6.4	0.0474588	1.20714	0.890955	0.961586
TRIM69	0.0237073	3.02667	0.891045	0.961615
COMMD8	-0.0443557	1.28517	0.891157	0.961624
TMEM176A	-0.0594708	0.505145	0.89118	0.961624
USP18	0.0476866	0.90328	0.891262	0.961651
HINT3	-0.0488349	1.25027	0.891323	0.961651
MESDC2	0.0391202	1.74119	0.891326	0.961651
C1orf112	0.0468828	0.774702	0.891428	0.961687
BIN1	-0.0229581	3.44817	0.891637	0.961814
ZCCHC6	0.0244219	2.96577	0.891671	0.961818
IPP	0.0271525	2.12138	0.892087	0.962025
F13A1	0.0208003	3.13636	0.892199	0.962084
MRM1	0.0972967	-0.710669	0.892305	0.962087
HAUS1	-0.0391111	1.37311	0.892347	0.962104
ADAM10	0.0231478	2.79599	0.892388	0.962104
AP5M1	-0.0299851	1.84808	0.892514	0.96214
UBBP1	0.0352732	1.4515	0.892542	0.962144
ACACA	0.0150748	4.54444	0.892625	0.962181
AZI2	-0.0249017	2.31271	0.892848	0.962231
THUMPD2	0.0215256	2.83797	0.892893	0.962243
AASDH	0.100576	-0.189265	0.89308	0.962289
PCDH9-AS4	0.0413582	1.00309	0.893481	0.962534
NELFB	-0.19065	-1.14175	0.893658	0.962561
ZBTB7A	-0.0445968	1.30755	0.893715	0.962561
TBKBP1	0.0320423	2.11168	0.893779	0.962606
GIPC2	-0.14921	-0.961216	0.893849	0.962656
PPP1R12B	0.0154797	4.08922	0.893866	0.962663
PA2G4P2	-0.0309785	1.4643	0.893873	0.962663
GPSM2	-0.0264614	2.24904	0.89396	0.9627
RASSF1	0.04231	0.971805	0.894177	0.96277
ARHGEF7-AS1	0.0351471	1.48172	0.894411	0.962859
KCMF1	0.0409822	1.49266	0.894681	0.962984
PIGK	0.0284909	1.81013	0.89501	0.963176
CORO1A	-0.0746553	0.0839539	0.89503	0.963176
RP11-196G11.5	0.115433	-1.38633	0.895036	0.963176
RWDD1	-0.0334654	1.70222	0.895339	0.963326
RAP1B	0.0303766	1.9866	0.895551	0.963433
AC073254.1	-0.0240023	3.01941	0.895636	0.963452
USP31	0.0229363	2.67175	0.895658	0.963452
AMHR2	0.0321349	1.73427	0.89566	0.963452
AP4B1-AS1	0.0397575	1.21383	0.895819	0.963468
DYRK1A	0.0407554	1.26231	0.895998	0.963503
AGFG1	0.0420331	1.80978	0.896001	0.963503
NNMT	0.0188421	3.19257	0.896008	0.963503
DAP3P2	-0.173375	-0.945355	0.896067	0.963536
ZC2HC1C	0.174881	-1.33796	0.896182	0.963536
PITX2	-0.0209662	3.23756	0.896283	0.963578
HS6ST2-AS1	0.062713	0.233067	0.896317	0.963595
FAM96A	0.0815787	-0.671664	0.896408	0.963664
RING1	-0.076214	-0.43893	0.896689	0.963789
PEX7	0.0423755	1.24903	0.896716	0.963789
MLIP-AS1	0.0300975	1.59403	0.896722	0.963789
TYW3	-0.0308289	2.19232	0.896759	0.963794
CCDC138	0.0232522	2.84042	0.896772	0.963797
OGFRL1	0.0411873	1.50507	0.896899	0.963831
GPX1P1	0.107828	-0.990721	0.896974	0.963845
SEPN1	0.0384057	1.49946	0.897161	0.963941
IDI1	0.171259	-1.45761	0.8972	0.963955
NPHP1	0.0287011	2.17266	0.897488	0.964048
SIGMAR1	-0.223214	-1.91758	0.897633	0.964065
C4orf3	-0.0459012	0.606571	0.897725	0.96409
HSPE1P2	0.153755	-0.564073	0.897821	0.964128
DNAJC12	-0.0449291	0.653647	0.89818	0.964332
RP11-736K20.4	-0.0393534	1.00489	0.898372	0.964413
RPL37AP1	0.144474	-1.13935	0.898529	0.964494
GNG2	-0.0166667	3.58333	0.898662	0.964551
TTI2	0.0747789	-0.455812	0.898725	0.964557
EIF4E3	-0.0301536	2.23182	0.898793	0.964569
CTC-379B2.4	0.0398386	0.951174	0.898953	0.964603
RP11-552O4.2	-0.0312334	1.42694	0.899002	0.964615
SLC13A3	0.0175439	3.90237	0.899005	0.964615
DENND5B	-0.032546	1.88874	0.899288	0.964735
ZNF394	-0.0349751	1.04676	0.899338	0.964769
C9orf78	-0.0472146	0.438601	0.899488	0.964783
FAM65B	0.0167087	3.5015	0.899571	0.964784
ADRB2	0.0392061	1.39799	0.899708	0.964814
THBS4	0.0287554	2.32437	0.899769	0.964823
QSOX1	0.0304668	2.4864	0.900355	0.965075
NAPA	0.0198601	3.0648	0.901108	0.96529
ATP9B	0.0144061	4.43753	0.901235	0.965364
DENND6A	0.0270942	1.90261	0.901304	0.965373
CHSY1	0.0229823	3.08284	0.901394	0.965431
PIK3C2B	-0.0162848	3.83258	0.901411	0.965431
TBRG1	-0.0287351	2.16597	0.901535	0.965484
C20orf194	0.0306393	1.79803	0.901541	0.965484
DOCK5	-0.0123656	4.23316	0.901692	0.965527
EFHD2	-0.0949859	-0.840432	0.901846	0.96557
RP11-249L21.4	0.0397668	1.03927	0.902012	0.965615
POLA1	-0.040147	1.42452	0.902049	0.965635
ZNF436-AS1	-0.175042	-1.35254	0.902159	0.965696
ZNF766	-0.0278242	1.77251	0.902221	0.965714
UBALD2	0.0732374	1.13888	0.902361	0.965768
PLXNA2	0.0186646	3.57094	0.902554	0.965869
CYBB	0.0372967	1.20092	0.902567	0.965869
EEF1DP5	-0.0493093	0.762351	0.90259	0.965869
PER3	0.0210657	2.78147	0.902635	0.965894
HSF2	-0.0279058	1.8714	0.902832	0.96597
MRPL32	0.108622	-0.233519	0.902902	0.96597
GPX4	-0.0409229	1.68606	0.902993	0.96597
LARP4P	-0.0504511	0.389672	0.903316	0.96598
OSTM1	0.0264848	2.40624	0.903328	0.96598
RP4-563E14.1	0.0626664	-0.387297	0.903407	0.966021
BCCIP	-0.0981014	-0.935568	0.903553	0.966049
C2orf88	-0.0158775	3.57849	0.903935	0.966227
NCAPD3	-0.0193778	2.85634	0.904101	0.966271
SVIL-AS1	0.0311659	1.42727	0.904115	0.966272
LRRC2-AS1	-0.0439994	0.696091	0.904249	0.966357
NOMO1	-0.0525417	0.112507	0.90428	0.966357
LUM	0.0381068	1.1921	0.904327	0.966359
MORF4L1	0.0224682	2.83754	0.90441	0.96641
PIKFYVE	0.0305779	1.58022	0.905014	0.966645
PI15	-0.0363207	1.43843	0.905037	0.966647
FAM84B	0.14112	-1.44109	0.905053	0.966647
CEP85L	0.0232263	3.37139	0.905063	0.966649
DCBLD1	-0.0180107	3.19369	0.90515	0.966675
IL20RB	0.0304336	1.62893	0.905421	0.96676
OARD1	-0.0394271	0.905273	0.905929	0.967009
HNRNPLP2	-0.0813448	0.000606527	0.906046	0.967058
BTRC	0.0242577	2.15451	0.906071	0.967058
PSMD9	-0.0334141	1.3939	0.906113	0.967073
ANKRD12	0.0315958	1.75825	0.90616	0.967084
RP11-112J1.1	-0.0346917	1.26358	0.906366	0.967167
C1orf54	0.0863799	-0.00726341	0.906444	0.967179
TBC1D7	-0.0277733	1.98128	0.906666	0.9673
TTC28	-0.0211045	3.03549	0.906717	0.967314
KANSL2	-0.0279109	2.06907	0.906802	0.967339
MFSD8	0.035455	1.16537	0.907032	0.967425
EIF3H	0.0320112	1.54028	0.907303	0.967558
ACOT11	0.0228663	2.98128	0.907357	0.967558
SMIM10	-0.0612665	0.181444	0.907382	0.967558
CDKL5	0.0239972	1.86039	0.907545	0.967597
LSM14B	-0.0242114	1.81602	0.907614	0.967614
EIF4A2P4	-0.0534579	0.188168	0.907864	0.967687
ZNF839	-0.0182689	3.14642	0.907943	0.967687
RP11-435F17.3	-0.0430485	0.540189	0.908006	0.96772
BCL2L13	-0.0204138	2.60225	0.908056	0.967731
PGAM1P10	-0.0393216	0.879787	0.908116	0.967762
PIGP	0.161753	-1.85438	0.908132	0.967762
GAPDHP68	-0.0369207	1.23624	0.908154	0.967762
SIKE1	-0.0314507	1.33593	0.908181	0.967769
GCC2	-0.0178985	3.08179	0.908244	0.967814
CLYBL-AS1	-0.0326097	1.30167	0.908386	0.967836
GJA1	-0.0445121	1.22399	0.908386	0.967836
RP11-172F4.2	0.0358386	0.790027	0.908641	0.967992
COX19	-0.0307141	1.50957	0.908768	0.96806
SPIN3	-0.0477127	0.401571	0.909027	0.968154
FAM73A	-0.078795	0.285778	0.909236	0.968235
YLPM1	0.0153621	3.7243	0.909259	0.96824
MORF4L2	0.0645215	-0.265656	0.909273	0.96824
CFLAR-AS1	0.0321255	1.57606	0.909437	0.968286
DCAF6	-0.0279232	2.35252	0.909567	0.96838
CTD-3022L24.1	0.0492281	1.20013	0.909625	0.968401
SIMC1	-0.0232774	2.10692	0.909662	0.96842
CHMP3	0.0230246	2.08869	0.909995	0.968546
RBM43	-0.031127	1.35261	0.910121	0.968604
HSD17B12	0.013339	3.76648	0.910152	0.968618
ABCC5	-0.0153091	3.16121	0.910194	0.968634
HOXC6	0.0353027	1.25212	0.910283	0.968657
BIVM	0.0325142	1.11541	0.910287	0.968657
PARN	0.0168346	3.40747	0.91038	0.968717
CTD-3014M21.1	0.0339527	1.48417	0.910554	0.968798
OTULIN	0.0315786	1.63734	0.910719	0.968912
AC007191.4	-0.098107	-0.0847947	0.91077	0.968912
RGS3	-0.0162181	5.0616	0.91079	0.968912
HABP4	-0.0268297	2.13709	0.910834	0.968912
CLCN4	-0.0476855	0.736061	0.910844	0.968912
SLC35F2	-0.029631	1.36305	0.910903	0.968912
APAF1	-0.0157783	3.20425	0.910912	0.968912
EYA3	-0.0236867	2.57409	0.91102	0.968912
SCT	-0.0937801	-1.0797	0.911166	0.968934
ZNF335	0.0214711	2.60574	0.91128	0.96897
ANAPC13	0.0530913	0.00802683	0.911329	0.96897
WDR78	-0.0184336	2.93079	0.91147	0.96899
MACROD1	0.0274587	2.75406	0.911503	0.969002
PPAP2A	0.0328871	1.80462	0.911521	0.969002
DPT	0.0291406	1.16441	0.911553	0.969002
NEDD4L	-0.00976662	5.06308	0.911571	0.969002
P4HA2-AS1	0.0913924	0.0334317	0.911618	0.969002
KIF5B	-0.0607795	0.554284	0.911709	0.969063
PTPRG	-0.0179864	3.46579	0.911895	0.9692
PHTF2	0.0240849	2.75562	0.911983	0.969249
CCDC88A	0.0179644	2.84282	0.912024	0.969274
IFIT2	0.0416659	1.09408	0.912203	0.969378
YWHAB	0.0304207	2.01284	0.912299	0.969413
COX17	-0.0277163	1.5249	0.912367	0.969455
RP11-630A13.4	0.0420307	0.919825	0.9124	0.969455
RP11-288H12.4	-0.0345763	1.13622	0.912443	0.969455
PGK1	-0.0289538	1.73506	0.912627	0.969481
CSTF3	0.0415362	1.37807	0.912644	0.969484
MYH4	0.0354379	1.11664	0.9127	0.969496
RNF11	0.0418842	0.58892	0.91288	0.969532
SAMD8	0.0776039	-0.970782	0.912993	0.96956
NAP1L4P1	0.0329261	1.12572	0.913182	0.969627
JUN	-0.208036	-1.83509	0.913478	0.96975
ARMCX2	0.0386995	0.530822	0.913562	0.969801
ZNF441	0.0295072	1.38816	0.913579	0.969802
TMEM59	0.0335924	1.47426	0.914088	0.969989
NMD3	-0.0545542	0.239487	0.914185	0.970038
PTPLAD1	-0.0192741	2.74834	0.914201	0.970038
POLD3	-0.0166325	3.21257	0.914309	0.970067
CDK17	0.0187567	3.08622	0.914358	0.970067
RPL18AP3	0.0396438	0.875905	0.914394	0.970094
THBS1	0.0314	1.75108	0.914485	0.970113
NPC1	0.0142897	3.70752	0.914543	0.970118
FMO2	0.0218845	2.36663	0.914605	0.970146
DBF4	-0.0254893	1.80125	0.914665	0.970154
PGBD2	0.0345193	1.37587	0.914727	0.970174
CTD-2184D3.1	0.0333745	0.91944	0.914792	0.970197
PLIN5	-0.0230662	2.34747	0.914881	0.970246
SCAF11	-0.01884	3.31275	0.914994	0.97032
LUC7L3	-0.0236502	2.43169	0.915087	0.970344
AMER1	0.0493318	0.180701	0.915249	0.970362
THYN1	-0.0710578	-0.700524	0.915289	0.970366
DEPDC7	-0.0301512	1.11519	0.915316	0.970371
KDM1B	0.0459773	0.489508	0.915358	0.970388
AC066692.3	-0.0370783	0.63919	0.915607	0.970399
SCN9A	-0.0219125	2.70531	0.915645	0.970399
KIN	-0.02457	2.00666	0.91568	0.970419
RP1-145M24.1	0.0342982	0.98922	0.916119	0.97059
PCDHGA6	-0.0566348	-0.124015	0.916366	0.970682
C15orf65	-0.0437418	0.797555	0.917171	0.971104
MERTK	-0.0156127	3.28387	0.917417	0.971255
NDNL2	0.0317595	1.17955	0.917478	0.971267
NUCB2	0.0126413	3.77077	0.917577	0.971331
TMEM56-RWDD3	0.0347485	0.78334	0.917615	0.971331
DNTTIP1	0.0277476	1.61887	0.917621	0.971331
ZDHHC7	-0.0175971	3.46058	0.917631	0.971331
KIAA1033	0.0240359	2.37996	0.917644	0.971331
FMNL3	-0.0189148	2.42769	0.917731	0.971331
BOD1	0.0281243	2.32891	0.917737	0.971331
FANCF	0.12856	-1.16541	0.917789	0.971339
NAP1L1P3	0.0361188	1.28547	0.917809	0.971341
DSG2	-0.103776	-1.13603	0.917871	0.971345
LYST-AS1	-0.0314588	0.922193	0.918135	0.97145
SLC48A1	-0.027562	1.85438	0.918198	0.97145
SMC6	0.0157627	3.09053	0.918291	0.97145
TRO	-0.0750458	-0.0370496	0.918309	0.97145
AGA	-0.0338653	0.800807	0.91834	0.97145
RP11-397E7.4	0.0357032	1.18233	0.918693	0.971496
MON1B	0.0249759	1.81092	0.918839	0.971537
ZNF354B	-0.0392511	1.25859	0.918912	0.971591
KIF26B	-0.0141822	3.38785	0.919002	0.97162
NSMCE2	-0.0181513	2.74581	0.919214	0.971705
HIATL1	0.0293097	1.2358	0.919295	0.971733
PDP2	0.0264818	1.50355	0.919408	0.971767
CD2AP	0.0222659	2.44809	0.919761	0.971924
FAM120AOS	0.0815941	-0.881283	0.919893	0.971965
VPS13D	-0.0102956	4.58076	0.919908	0.971965
CTD-2643K12.1	-0.0393733	0.949335	0.920056	0.972002
JAM2	0.0171816	2.65	0.92015	0.972067
EIF2S3L;	-0.0352909	1.34311	0.920176	0.972085
NPNT	0.0219675	2.49342	0.920225	0.972108
MEGF9	-0.0285417	1.4357	0.920349	0.972165
FAM58A	-0.0559856	-0.492266	0.920478	0.972179
ETF1P2	0.0366556	1.07944	0.920567	0.972199
QKI	-0.0183508	3.02877	0.920854	0.97228
TPD52	0.0120225	3.75763	0.9211	0.97228
RNF130	-0.016246	2.94031	0.921239	0.972323
ATP1B1P1	-0.0288993	1.22589	0.921578	0.972465
SUPT20H	-0.0174103	2.89827	0.921822	0.972568
CITED4	0.0760931	-0.872856	0.921835	0.972568
ACADM	0.0240815	1.81957	0.922054	0.972658
INTS5	-0.0374158	0.891118	0.922076	0.972658
TUBE1	0.0248643	1.40158	0.922229	0.97275
CPSF3	0.0213786	1.70668	0.922256	0.97275
UXS1	0.0149973	3.84601	0.922276	0.972751
SIX4	0.0279584	1.97399	0.922293	0.972751
THRSP	0.0332151	0.964816	0.922314	0.972759
TOPBP1	0.0180539	3.05975	0.922563	0.972847
CTSZ	-0.0243202	2.13475	0.922792	0.972912
BACH1-IT3	-0.0290154	1.1182	0.923296	0.973088
PPP3CA	0.0202187	1.96288	0.923478	0.973159
EIF1P3	-0.0259697	1.15955	0.923643	0.973256
BCAS3	-0.0103823	4.4712	0.923705	0.973288
PLEKHM1P	-0.0258117	1.2928	0.923711	0.973288
CCNC	0.0243981	1.58093	0.923945	0.973372
PEX2	-0.0261474	2.08856	0.924109	0.973456
CFAP20	0.101441	-0.484491	0.924153	0.973466
PLA2G12AP1	-0.0991636	-0.853	0.924183	0.973481
FGD4	0.0137209	3.31662	0.924291	0.973524
