logFC	logCPM	PValue	adj.p.value
HECTD4	0.0735504	4.46301	0.442445	0.649745
MRPL49	0.282565	-0.576527	0.442504	0.649814
DCUN1D2-AS	-0.122019	1.55887	0.44275	0.650035
KLRG1	0.128589	1.95811	0.442852	0.650124
ZNF841	-0.113719	1.92153	0.442877	0.650145
SNX30	0.10565	2.29554	0.442902	0.650159
HLA-DQB1	-0.127431	1.15615	0.44314	0.650388
ZFYVE28	0.100418	3.77673	0.443361	0.650606
C1QL3	-0.123663	1.96139	0.443571	0.650836
CTC-575D19.1	-0.11593	1.27927	0.443592	0.650848
CTD-3128G10.6	0.2003	-0.0148198	0.443641	0.650898
FCGR2C	-0.117754	1.59364	0.443797	0.650999
SLC26A1	-0.326334	-0.695236	0.443996	0.651143
SRPR	0.225981	0.167181	0.444104	0.65124
MXRA8	0.148641	2.95127	0.444309	0.651416
RPS3	0.296914	-1.42463	0.444345	0.651426
MROH8	0.118494	2.03489	0.444501	0.651531
R3HCC1	0.123473	3.00817	0.444513	0.651531
TMOD2	0.141438	1.05949	0.444769	0.651704
DOCK6	-0.114513	3.325	0.444892	0.651779
VILL	0.105298	3.31786	0.444928	0.651813
KIAA1211L	0.0942418	3.54437	0.445022	0.651916
CAMSAP1	0.108882	3.27754	0.445489	0.652372
C19orf25	0.147707	1.89545	0.445724	0.652548
EGLN3-AS1	-0.142589	1.26291	0.445821	0.652655
ABHD12	0.113546	3.72775	0.445877	0.65271
AQP4	0.155258	0.309556	0.446224	0.653002
WDFY3-AS1	-0.341172	-1.13087	0.446565	0.653277
GON4L	0.0690767	3.86065	0.446795	0.653428
CCZ1	0.132839	1.06853	0.447251	0.653831
ORC2	0.0912302	2.67921	0.447277	0.653855
CORO2B	0.10545	3.07159	0.447352	0.653918
PTPRJ	0.112212	3.30709	0.447424	0.65397
CALCB	-0.106946	1.92797	0.447472	0.654014
USP6	0.188453	0.710573	0.447482	0.654014
RAC1P2	-0.212161	-0.146228	0.447551	0.654085
GIMAP6	-0.119884	1.48909	0.447691	0.654233
NCLN	-0.122934	3.46379	0.447746	0.654252
SNX5P1	0.172953	0.714358	0.447826	0.654312
KARS	0.104561	2.57089	0.448139	0.654625
CTD-2044J15.2	-0.156863	0.75068	0.448154	0.654625
SRD5A3-AS1	0.101453	2.22417	0.448251	0.654677
RPL23P8	-0.117899	1.21695	0.448325	0.654716
TAF1B	0.122351	2.86072	0.448355	0.654749
ADRA2B	0.161735	1.91319	0.448596	0.65496
GMFG	0.135197	1.13489	0.448828	0.655185
KCNIP2-AS1	0.349546	-1.66803	0.448896	0.655232
ZNF501	0.121644	1.52244	0.448903	0.655232
RP11-796G6.1	0.149459	0.624025	0.449358	0.655581
KCNC4	0.10332	2.2469	0.449595	0.655785
AARS	-0.110435	2.23314	0.449741	0.65589
TRMT2B-AS1	0.30667	-0.512151	0.450279	0.656323
ZBTB11	0.183735	-0.200547	0.450581	0.656609
TMBIM4	-0.154879	0.304018	0.450624	0.656611
SDHD	0.218887	-0.630197	0.450694	0.656636
TMCO3	0.0906401	3.22923	0.450938	0.656903
RP11-317J10.2	0.202351	-0.224114	0.451053	0.656979
RP11-122K13.12	0.158247	0.695656	0.451568	0.657433
WWP1P1	-0.11073	1.36167	0.451978	0.657783
FAM69B	-0.13918	2.65557	0.452023	0.657787
RP11-760D2.7	-0.174161	0.651592	0.452123	0.657906
TBCD	0.087409	4.8306	0.452164	0.657948
CDC25B	0.109858	2.78648	0.452315	0.658041
SAC3D1	0.165425	2.04054	0.452444	0.658161
ISLR	-0.159024	1.52694	0.452623	0.658351
APP	0.0687502	3.89962	0.452935	0.658611
FANCF	-0.232691	-0.834373	0.45295	0.658623
RPS17	0.400549	-1.49969	0.45303	0.658697
AC009299.5	-0.161552	0.371388	0.45311	0.658777
RP11-529E10.6	-0.13653	1.14711	0.453129	0.658797
EGLN2	0.150598	1.93787	0.453397	0.659036
ZNF385C	0.0984137	2.84736	0.453418	0.659043
MINK1	0.119915	2.89867	0.454048	0.659584
MRPL40	-0.223821	-0.752023	0.454458	0.659961
TXNRD2	-0.094416	3.55003	0.454518	0.659996
ADCY10P1	-0.101006	1.78141	0.454571	0.660041
ING5	0.118381	3.12893	0.45485	0.660255
AGBL1	-0.118702	1.52459	0.454876	0.660266
AC012354.8	-0.167133	1.31418	0.455015	0.660397
PEG10	-0.126783	1.1549	0.455311	0.660632
GPR176	-0.099894	2.09192	0.455381	0.66069
NAP1L1P3	0.120624	1.09952	0.455499	0.660799
RP11-384K6.6	0.177218	0.560898	0.45588	0.661133
ZNF254	0.0954949	2.12278	0.455889	0.661133
DIS3L	0.11362	1.97824	0.455925	0.661144
ABCA9-AS1	-0.243142	-0.804942	0.456172	0.661351
WDFY3-AS2	0.313035	-1.35782	0.45623	0.661382
DUSP22	0.0763633	4.63332	0.456327	0.661453
PNMAL1	0.128872	1.55825	0.45671	0.661769
ZNF213	-0.202227	0.672981	0.456746	0.661772
TPTEP1	0.100618	2.45456	0.456819	0.661825
ISY1	-0.11068	2.48766	0.456888	0.66185
EIF2B5-IT1	0.116264	1.16436	0.457118	0.662069
ADCK4	-0.132321	1.96496	0.457507	0.66239
OSTC	0.450243	-0.756068	0.457604	0.662475
WRAP73	0.118208	2.41548	0.458058	0.66289
PEX5L-AS1	-0.129163	1.18488	0.458094	0.662907
PIK3CD	-0.11545	2.55341	0.458122	0.662907
ZW10	-0.168856	0.0803819	0.458122	0.662907
ING2	0.183146	-0.0152944	0.45815	0.66293
XKR8	-0.142133	0.792853	0.458558	0.663278
PPIAP22	-0.166096	1.13741	0.458891	0.663565
PTPRE	-0.0775404	4.09281	0.459092	0.66375
PTPN13	0.111078	2.57957	0.459119	0.663771
BDNF-AS	0.129496	1.70566	0.45922	0.663864
UNC119	0.124292	2.45847	0.459416	0.664066
LYPLA1P3	-0.184005	0.76692	0.460014	0.664631
PRKDC	0.0719433	3.29503	0.460094	0.664708
MRPS22	0.0897509	3.37981	0.460558	0.665082
FASN	-0.137883	2.94318	0.46057	0.66509
RP11-393N4.2	-0.15256	0.996248	0.461028	0.665445
YDJC	0.176613	0.345765	0.46105	0.665464
IFI27L1	0.114125	1.45409	0.46124	0.665634
OSBPL10	0.0706438	4.07523	0.461341	0.665716
ZKSCAN7	0.121372	2.00101	0.461363	0.665739
SIAH2-AS1	0.204521	-0.0758838	0.46143	0.665783
TCF7	0.0883399	3.69343	0.461515	0.665861
DPAGT1	0.487897	-1.76319	0.461535	0.665863
JOSD2	-0.154046	0.961208	0.46171	0.66601
ATP13A1	0.120369	3.0306	0.461738	0.666041
OGFOD3	0.111338	2.37077	0.462226	0.666434
FAM129B	0.106358	3.72272	0.462242	0.66644
ZNF346	0.119381	1.29023	0.462561	0.666748
DESI1	0.125858	1.55139	0.462566	0.666748
RNASEH1	-0.151176	0.741673	0.462728	0.666875
EGFLAM-AS1	-0.187062	0.0591685	0.462823	0.666952
PLCB3	0.111392	1.90021	0.463119	0.667252
LAPTM5	-0.120396	2.65222	0.463866	0.667889
DLG5-AS1	0.345029	-1.49107	0.463893	0.667898
APRT	0.189311	2.22637	0.464034	0.667986
CCDC57	0.0745938	4.33599	0.464239	0.668193
POLD4	0.171266	0.67049	0.464515	0.668439
RNF25	0.177357	0.557478	0.464639	0.668564
SRPX	0.137695	1.32487	0.464733	0.66862
SZT2	-0.084423	3.2427	0.464741	0.668622
DCAF15	0.137047	1.3524	0.465093	0.668898
SLC14A1	-0.0809949	2.87227	0.46516	0.66895
SMG9	0.0924126	3.40601	0.465373	0.669106
NT5C	-0.275595	-1.26273	0.4655	0.66919
LBP	0.130041	1.34153	0.465527	0.669213
FAM111A	0.124239	1.10931	0.465635	0.669332
CBR3-AS1	0.0833337	2.73575	0.465643	0.669335
TCP1P1	-0.122965	1.23769	0.465967	0.669649
CUBN	-0.107087	2.40413	0.466015	0.669701
HLA-F-AS1	0.120472	1.48275	0.466172	0.669793
RP11-423H2.1	0.12273	0.952446	0.466457	0.670025
TPRN	0.141882	3.21311	0.466592	0.67014
USE1	0.182641	0.901425	0.467275	0.670738
MRGPRF-AS1	-0.274846	-1.00485	0.467301	0.670759
CTD-2331H12.5	-0.166375	0.632913	0.467356	0.670815
ASH1L	0.102911	1.62705	0.467417	0.670841
CLMP	0.0886404	2.98374	0.467833	0.671203
FAM13A-AS1	0.235043	-0.494171	0.467888	0.671219
RP11-198M15.1	0.155228	0.100636	0.468165	0.67143
BZW1	0.118324	1.49038	0.46821	0.671472
API5P1	0.199931	-0.312292	0.468377	0.671663
FAM229A	0.163704	0.183763	0.468485	0.671749
ACTG1	0.16834	0.444188	0.468596	0.671853
TMC6	-0.147447	2.64239	0.468807	0.671944
FLCN	0.092067	2.68496	0.46886	0.671983
RP11-331F4.1	-0.115348	1.37815	0.469057	0.672177
ZNF548	-0.197777	-0.137673	0.469169	0.672266
MTHFSD	0.0945074	2.23303	0.469331	0.672419
RP11-488C13.5	0.134631	1.26909	0.469414	0.672476
ADCK2	-0.142239	1.2375	0.469539	0.672576
HNRNPUP1	0.141496	1.14913	0.469971	0.672874
PTPRJ-AS1	0.1233	1.2948	0.470147	0.673055
LAMTOR5-AS1	0.0835136	3.1852	0.470474	0.673309
FN3KRP	-0.121944	1.72227	0.470804	0.673542
YEATS2-AS1	0.222287	-0.189655	0.470868	0.673607
PARPG1	0.1538	0.280105	0.471169	0.673904
NOVA2	-0.1206	2.33919	0.471389	0.674104
PRDX2P4	-0.148881	1.22332	0.47144	0.67411
CCDC137	-0.167477	0.201467	0.471564	0.674186
NPR3	0.101734	3.16725	0.471857	0.674469
FCF1	0.227809	-0.338509	0.472025	0.674623
KLC4	0.12638	2.14441	0.472201	0.674777
AC005822.1	-0.152093	0.513184	0.472755	0.675266
GRAMD1C	-0.0578827	4.05574	0.472932	0.675447
DSCAML1	-0.13913	2.15586	0.472944	0.675453
RP11-409C19.2	0.206825	0.435261	0.472972	0.675453
NPAS2	0.0779387	4.01201	0.472973	0.675453
RP11-566E18.1	0.118429	1.34408	0.472993	0.675473
TMEM147-AS1	-0.17989	0.436511	0.473073	0.675534
ZCWPW2	0.117193	2.25073	0.473124	0.675562
SUGCT	-0.0921851	2.60228	0.473589	0.675955
TMEM160	0.168988	1.0828	0.473616	0.675968
C9orf89	0.118636	1.93815	0.473757	0.676101
DECR1	0.0972077	2.57357	0.473791	0.676116
INTS7	0.0853751	3.00829	0.473871	0.67621
NUP93	0.062101	3.98208	0.473886	0.676223
NPM1P27	0.155708	0.761303	0.474639	0.676979
PLXNA3	-0.116718	2.21729	0.475034	0.677318
NOTCH1	-0.136206	2.27067	0.475099	0.677375
FAR1-IT1	0.439317	-1.88372	0.47541	0.677658
AC133528.2	0.139222	0.380505	0.47556	0.677783
UBAP2	0.0827687	3.27654	0.475755	0.677934
SRM	0.158417	2.99504	0.475863	0.678016
CBX2	-0.153303	1.49761	0.47612	0.678225
SQLE	0.126668	2.10218	0.476421	0.678424
MAP3K4	0.0659076	4.00951	0.476525	0.678498
XRCC6P1	-0.132011	1.21527	0.476563	0.678526
MAST3	-0.0984667	3.30337	0.476782	0.678705
ANKRD20A5P	0.0952201	2.28029	0.476973	0.678864
DNASE2	-0.275675	-0.674741	0.476975	0.678864
ITGAL	-0.0965741	2.69581	0.477074	0.678894
HNRNPA1L2	-0.132052	1.01856	0.477133	0.678955
ENOX1-AS1	-0.112966	1.17988	0.477221	0.679045
DHX35	-0.0941311	2.28648	0.477732	0.679424
HMGCLL1	0.0900508	2.51895	0.477778	0.679455
RPL4P4	0.13929	0.71127	0.478236	0.679842
CEP290	0.0887593	2.23888	0.478451	0.680028
TJP1	0.0798342	3.79018	0.478538	0.680086
LY6E	-0.130869	1.43422	0.478994	0.680426
GNG5P2	0.167288	-0.0278914	0.479117	0.680521
SYBU	0.0568073	4.18361	0.479365	0.680709
CHRD	-0.120454	1.49301	0.479575	0.680892
GLOD4	0.0917925	2.46363	0.4796	0.680892
ITGA9-AS1	-0.102597	2.78408	0.479623	0.680892
NUP133	0.114567	1.35049	0.479828	0.681063
AAMDC	0.106847	1.81645	0.480217	0.681385
NOD1	0.0919148	3.18696	0.480256	0.681407
ARHGEF26	0.119564	1.28065	0.48033	0.681477
AK9	-0.0762577	3.4231	0.480357	0.681489
NT5C3B	-0.131827	0.820497	0.480991	0.681995
GALK1	0.144177	2.12249	0.481006	0.682008
RP11-173M1.8	-0.329893	-1.52048	0.481204	0.682173
LGALS3	0.0923705	3.40475	0.481365	0.682289
COX11P1	-0.142067	0.639479	0.481557	0.682461
DUS1L	0.143197	2.96755	0.481691	0.68256
DGCR2	0.107852	1.96393	0.481704	0.682562
C5orf63	0.109301	1.50834	0.482367	0.683084
RPL6P27	-0.115202	1.09863	0.482388	0.683084
MROH6	0.140849	1.88057	0.482658	0.683342
LYAR	0.100051	1.42877	0.482684	0.683358
RP11-81H14.3	-0.140816	0.985403	0.483017	0.683645
PA2G4P4	0.118492	1.38418	0.483559	0.684056
TXNDC9	0.102704	1.69423	0.48397	0.684432
RP11-264B17.2	-0.110823	1.35015	0.484093	0.684519
EVI5L	-0.12081	3.62046	0.484215	0.684609
DYNC2H1	0.0664803	3.92071	0.484367	0.684706
NCS1	-0.120651	2.74579	0.486028	0.686056
PLAA	0.100899	1.71199	0.486241	0.686214
CYP2E1	0.0831608	2.60736	0.486442	0.686347
OAZ2	-0.199795	-0.391118	0.486463	0.686349
CCDC25	0.101001	1.92671	0.486515	0.686385
CDR2	0.119962	1.58086	0.486535	0.686398
RP4-671O14.6	0.169035	0.0278869	0.486581	0.686415
SEPT6	-0.16341	-0.104355	0.48664	0.686464
LRRC27	0.0915219	3.09646	0.486726	0.686549
GOLGA2P5	0.0904342	2.41022	0.486898	0.686674
CORO7-PAM16	-0.183733	0.0274703	0.486985	0.686691
B4GALNT3	0.0946816	3.28827	0.487048	0.686718
MANSC1	0.135096	1.81883	0.487174	0.686832
CACNG8	-0.130638	1.02687	0.487468	0.687042
STAT5A	0.0970599	3.07476	0.487547	0.687101
ATP9B	0.0623682	4.59502	0.487972	0.687485
HEXA	0.086316	2.34585	0.488103	0.687624
CDAN1	0.120458	1.46526	0.488168	0.687668
OAF	0.118681	2.69477	0.488458	0.687839
COL4A5	0.117022	2.38972	0.488653	0.688042
TTC12	0.0737492	3.57228	0.488693	0.688066
RPS4XP5	0.160342	0.759358	0.488726	0.688088
USP5	0.126279	1.90097	0.488731	0.688088
RP11-131H24.4	0.293023	-0.835517	0.488748	0.688096
RPS6KA4	0.124988	2.22789	0.488789	0.688136
RASGRF2	-0.0798034	2.87023	0.488951	0.688287
MVP	0.108339	2.44852	0.48899	0.688311
C8orf82	-0.303629	-1.18816	0.489002	0.68832
RPL15P3	-0.119134	1.1078	0.48908	0.688385
SHANK3	-0.132333	1.73644	0.489206	0.688481
RP11-383J24.6	-0.114854	0.928425	0.489393	0.688575
SYNGAP1	0.0834442	2.84824	0.489505	0.688707
ARHGAP22	-0.0737002	4.86928	0.489694	0.688856
AC097523.3	-0.129326	1.03394	0.4898	0.688934
RP13-33H18.1	0.524284	-1.67809	0.489996	0.689138
RNF138	0.203601	-0.641624	0.490024	0.689159
LDHAP4	0.116949	1.37377	0.490147	0.689253
EML2	0.0896571	3.1202	0.490264	0.689354
RP11-762L8.6	-0.12591	0.910427	0.490349	0.689437
CEP57L1	0.13198	1.84215	0.490441	0.689477
PCCA-AS1	-0.109541	1.37162	0.490709	0.689673
GPX8	0.100396	1.63978	0.490904	0.689835
AC109333.10	-0.14329	1.19248	0.491233	0.690154
CES3	0.105747	2.54995	0.491328	0.690216
RPS3P6	-0.13516	1.2424	0.491355	0.690244
STARD10	0.113547	2.52954	0.491563	0.69045
LRRC3B	-0.106174	1.55043	0.491571	0.69045
SLC35A3	0.244203	0.548732	0.491952	0.690725
PDGFRB	0.101266	3.88031	0.492051	0.69077
PTN	-0.100955	1.57801	0.492716	0.691294
ABCA17P	-0.108386	1.81612	0.492735	0.691298
LINC01376	-0.0970817	1.97802	0.493149	0.691623
OLFM1	0.0914642	3.68311	0.493215	0.691653
DET1	0.1248	2.06734	0.493794	0.692082
CSAD	0.102931	1.94381	0.493798	0.692082
ITM2A	0.136909	0.903178	0.493862	0.692095
SLC27A4	-0.260601	-1.06875	0.493865	0.692095
PZP	0.0970536	2.27312	0.49436	0.69252
MDK	0.129537	1.37828	0.494518	0.692634
TMEM37	0.111831	2.17743	0.494558	0.692647
CWC25	-0.106641	1.76615	0.49469	0.692733
TRIM50	0.157503	1.24459	0.495031	0.693041
CADM2-AS1	-0.128742	0.932281	0.495201	0.693189
FOXRED1	0.162229	0.415451	0.495347	0.69326
WEE2-AS1	-0.276921	-1.34988	0.495487	0.693357
DUOX1	-0.0808708	2.77038	0.495678	0.693467
SPHK1	-0.113769	1.80927	0.495738	0.693519
SLC39A8	0.0775385	2.89752	0.495947	0.693716
TPGS2	0.0706819	2.99485	0.495989	0.693729
SLC30A2	0.120045	1.90305	0.496203	0.693861
ULK3	0.118992	1.46571	0.496226	0.693861
ZNF219	0.13056	1.13316	0.496418	0.694004
BACH1-IT1	0.107218	1.04486	0.496429	0.694004
TPT1P6	-0.333217	-1.90225	0.49649	0.694063
EBNA1BP2	-0.0950226	2.10609	0.496588	0.694138
AC068138.1	0.119542	1.18614	0.496706	0.694179
FSIP2-AS1	0.145144	0.985946	0.496917	0.694338
ARRB1	0.0792826	4.22673	0.49693	0.694339
CATSPERG	0.0837525	3.36449	0.496967	0.694345
DAK	-0.130079	1.47898	0.497046	0.694387
EXOSC8	0.141422	0.9939	0.497167	0.694447
TMEM14D	-0.11005	1.03678	0.498016	0.694977
PSMD13	0.119221	1.71923	0.498028	0.694977
DLG3	0.101566	2.32297	0.498103	0.695021
ATG4A	0.130479	1.28058	0.498182	0.695104
SUPT16H	0.114754	1.71784	0.498231	0.69514
AC004447.2	0.303503	-1.37701	0.498273	0.69515
ZBTB46	0.101454	3.28706	0.498353	0.695232
TTC28-AS1	0.120934	1.0544	0.498478	0.695328
POP1	0.131449	1.48657	0.498595	0.695394
AC004386.4	0.157387	0.0853397	0.498741	0.695489
CEBPB	-0.258848	-1.37467	0.49878	0.695492
MTCL1	-0.0622621	3.82346	0.498887	0.695575
CCDC17	0.102198	1.48077	0.499375	0.696034
GAMT	0.165312	2.09961	0.499402	0.696036
PEX1	0.0821815	2.8122	0.499557	0.696172
FAM120A	0.11166	1.6704	0.499653	0.696276
ZNF276	0.122421	1.73697	0.499776	0.696378
CCDC88B	-0.109569	2.45602	0.49984	0.696423
RP11-452N17.1	0.114976	0.920996	0.500255	0.696769
ELMOD3	0.10815	1.77734	0.500286	0.696785
CKAP2	0.110936	1.27588	0.500774	0.697134
NFE2L3	0.0904583	2.55606	0.501521	0.697825
WDR45B	0.0755586	2.78928	0.50174	0.698008
RP11-472B18.1	0.114093	1.15003	0.501755	0.698008
XKR6	0.0934246	1.86275	0.501762	0.698008
CABIN1	0.0841379	4.43297	0.503153	0.699173
PGBD5	0.0850069	3.00838	0.50348	0.69943
RP11-632C17__A.1	0.350329	-1.68345	0.503502	0.699452
RP11-228B15.4	0.10827	1.73619	0.503806	0.699736
IFI27	0.080633	2.98236	0.504174	0.700071
RP5-894A10.2	0.11003	1.61973	0.504291	0.700148
SCUBE3	0.120642	1.90143	0.504308	0.70015
FAM3C	0.0939263	2.42038	0.504462	0.700296
MRPS36P1	-0.162013	0.395574	0.504614	0.700369
SHARPIN	0.184657	0.057796	0.504691	0.700434
RPH3AL	-0.0879452	4.16679	0.50488	0.700571
SOGA1	0.10144	3.39533	0.504911	0.700571
RPL37AP8	-0.154699	0.884876	0.50492	0.700571
RP11-551L14.1	-0.0935467	2.59783	0.505299	0.700899
ZIK1	0.1108	1.11403	0.505595	0.70104
PARG	0.0961798	1.81467	0.505713	0.701131
SYNJ2	0.0789812	3.85605	0.505851	0.701237
ABCA9	0.0775294	3.27355	0.505935	0.701319
BAHD1	0.104067	3.24228	0.506142	0.701522
RP11-262D11.2	-0.106405	1.22051	0.506576	0.701835
RP4-655L22.4	-0.186419	0.018873	0.50686	0.702097
AC004893.11	0.0822697	2.76483	0.507143	0.702345
DZIP1	0.0869205	2.88012	0.5073	0.702483
PTPRC	0.0811451	2.93682	0.507351	0.702513
ABHD5	0.0907574	2.24347	0.507427	0.702602
RP13-582O9.5	0.130587	1.78075	0.507437	0.702607
DNAH17-AS1	-0.103265	2.13388	0.507467	0.702613
SUMO2P1	-0.189019	-0.390528	0.507997	0.703082
TTYH3	0.10239	3.51106	0.508146	0.703204
RP11-864N7.2	0.210283	0.0171619	0.508219	0.703261
RANP6	-0.147917	0.721579	0.508527	0.703488
ARMC5	-0.123724	0.987725	0.508633	0.703555
UCHL1	-0.104874	1.20716	0.508694	0.703586
RP5-1112D6.8	0.112718	0.847419	0.508917	0.703751
TSPAN18	-0.0690069	4.33256	0.509024	0.70382
RNF207	-0.153952	0.110964	0.509248	0.703992
EIF4A2	0.305821	-1.48427	0.509502	0.70421
RP11-485G4.2	-0.105873	1.11528	0.509548	0.704246
SLC28A1	0.0996408	1.29338	0.509826	0.70445
CLSTN3	-0.0693027	3.45652	0.510023	0.704567
RPL27AP	-0.134728	0.888028	0.510027	0.704567
TAOK1	0.108689	1.70688	0.510309	0.70476
PCGF3	0.10509	3.52336	0.510339	0.704792
KCTD18	-0.118083	1.34137	0.510445	0.704877
RP11-344P13.3	-0.13755	0.940661	0.510454	0.704877
SEMA4A	0.0787152	3.69785	0.510577	0.704941
EPB41L4A-AS1	0.296818	-1.24428	0.510587	0.704946
RP1-273G13.2	-0.163103	0.734601	0.510772	0.705068
GS1-257G1.1	-0.155614	0.368959	0.511046	0.705288
USP6NL	0.089413	2.49149	0.511047	0.705288
PAX8-AS1	0.0781142	3.39464	0.511414	0.705576
SLC35E2	0.145135	0.508681	0.511534	0.70567
RP11-1379J22.2	-0.189508	-0.166329	0.511641	0.705791
AC016739.2	0.133613	1.12441	0.511848	0.705932
RP11-884K10.7	0.0973041	1.30522	0.511963	0.70602
DNAJC24	-0.0860592	2.49375	0.512108	0.706112
DDX6P2	-0.122665	1.02128	0.512252	0.706191
LTF	0.0666572	3.37945	0.512259	0.706191
LINC00094	-0.0993252	2.30756	0.51239	0.706259
RPS7P1	-0.12854	1.09334	0.512429	0.706295
SMOC2	-0.11316	2.46459	0.512539	0.706391
SUSD4	0.0720009	3.35285	0.512825	0.706596
MED7	-0.110277	1.3907	0.513097	0.706785
RP1-136J15.5	0.149661	0.418658	0.513131	0.7068
FADD	0.140363	2.09808	0.51317	0.706803
AC066692.3	0.124194	0.969868	0.513287	0.706857
SPNS2	0.115829	2.58881	0.513455	0.706954
RP11-285F7.2	-0.271471	-1.25977	0.513545	0.707015
DDX11-AS1	-0.114567	0.725517	0.513789	0.707146
S1PR3	-0.0938815	1.32857	0.514629	0.707781
RP5-821D11.7	0.226364	-1.02559	0.514684	0.707796
CDK20	0.0990805	1.56982	0.51509	0.708092
C14orf79	-0.126792	2.73821	0.515113	0.708093
DAPK1-IT1	-0.11812	1.10172	0.515336	0.708261
C11orf31	0.199181	-0.632451	0.515337	0.708261
SNRPGP10	0.112186	1.28363	0.515841	0.708598
GVINP1	-0.0926458	1.47126	0.516043	0.708703
RP1-178F10.3	0.112905	1.84921	0.516354	0.70895
RUVBL1-AS1	0.333372	-1.67477	0.516726	0.7093
CYB561D1	0.135786	1.13542	0.516916	0.709453
UBE2S	0.106618	2.1951	0.517023	0.709491
TP53I11	0.102368	3.50373	0.517186	0.709637
ATAD3A	0.125727	2.79023	0.517459	0.709848
GAPDHP44	-0.115386	1.10726	0.517579	0.709924
WBSCR22	-0.0973445	2.1695	0.517792	0.71008
FOLR2	0.124649	1.57028	0.517969	0.710224
SCARF1	0.140079	2.08509	0.518022	0.710279
KPNA4	0.129338	0.574195	0.518115	0.710344
RPL3	-0.237474	-0.558128	0.518487	0.710623
RP5-1053E7.3	-0.105169	1.14084	0.51858	0.710693
BID	0.115501	2.33353	0.518706	0.710768
KARSP1	-0.179177	0.51634	0.518848	0.710883
RAB11FIP5	-0.0879784	3.3885	0.518994	0.710992
PUS3	0.108545	1.33137	0.519905	0.711755
SERPING1	-0.0694519	3.06468	0.519921	0.711768
MTO1	-0.0931439	1.79535	0.520523	0.712265
DNAJA1P3	-0.178593	0.203014	0.520613	0.712269
AP1M1	0.0784039	3.70706	0.520694	0.712314
RP11-428P16.2	-0.10166	1.18941	0.520831	0.712438
UBE3B	0.0777705	3.3764	0.520879	0.712457
COL6A6	0.0841965	2.25964	0.520965	0.712523
MARCH9	-0.207776	-0.911698	0.521415	0.712935
NRM	0.173362	0.258191	0.521437	0.712935
CD44	0.0588156	3.84107	0.52163	0.713074
KIFC2	-0.126061	0.938351	0.52178	0.713175
S100A4	0.163998	0.486211	0.521939	0.71328
PRKXP1	-0.226227	-1.01779	0.52219	0.713423
BAIAP2	-0.0927323	4.23914	0.522227	0.713423
TSPAN4	-0.108525	2.59769	0.52229	0.713482
TRNT1	0.181707	-0.573361	0.522301	0.713487
TMEM25	-0.170837	-0.317833	0.522312	0.713494
EEF1A1P5	0.136028	0.425087	0.52247	0.713602
AP5B1	0.124805	2.49679	0.522887	0.713929
ZNF674	0.127775	1.02017	0.522899	0.713931
ZFP14	-0.138924	0.424576	0.523006	0.713983
EIF3FP3	-0.130984	1.10953	0.523063	0.714028
MSRA	0.082755	2.92222	0.523105	0.714055
PIK3IP1	0.187469	-0.0959251	0.523245	0.714157
CYP17A1	-0.140072	1.12068	0.523459	0.71429
MORN1	-0.104463	2.57286	0.523931	0.714641
APCDD1	-0.0826789	2.75089	0.524214	0.714835
PRPF39	0.0970945	1.39285	0.524857	0.715327
XRCC4	0.119059	1.03021	0.524922	0.71535
PARP15	0.0641265	3.42085	0.525055	0.715449
SLC25A23	0.0884383	3.06808	0.525512	0.715845
MOSPD2	0.107295	1.1091	0.526072	0.716331
RP1-145M24.1	0.0988255	1.10074	0.526235	0.716509
AC091492.2	-0.129835	1.26077	0.526286	0.716539
PCYT2	0.136698	2.13475	0.52643	0.716612
RP11-68I18.10	0.200783	-0.707364	0.526745	0.716862
PRKD1	0.0567568	4.15837	0.526806	0.716884
VWA5A	0.0895228	2.11433	0.526848	0.71692
RP11-819C21.1	-0.14146	0.840389	0.526861	0.716929
GPR89A	0.118688	1.10226	0.527005	0.717044
AOC3	0.111615	2.28284	0.527023	0.717044
WDR61	0.12333	0.742609	0.527047	0.717065
AC010878.3	-0.114331	1.16496	0.527209	0.717214
RP11-305B6.1	-0.115242	1.06211	0.527359	0.717328
NIPSNAP1	-0.129293	1.07113	0.527537	0.717459
TRMT1L	0.087304	2.12372	0.527587	0.717485
EDA2R	-0.0959118	1.72231	0.527752	0.717628
ATP2B2	0.0740539	4.3359	0.527905	0.717765
RP3-388N13.2	-0.187897	-0.50778	0.528005	0.717834
RP4-764D2.1	-0.0964087	1.42132	0.528121	0.717897
MARVELD1	0.134537	2.24199	0.528312	0.718037
GNB1	0.0815693	3.15106	0.529013	0.718459
DPCD	0.0901967	2.646	0.529254	0.718627
ARHGDIB	0.073499	2.88948	0.529608	0.718848
RP11-1246C19.1	-0.123223	1.40891	0.529746	0.718979
CTD-2206G10.2	-0.103578	1.07618	0.529821	0.71902
CCND1	0.118244	3.00309	0.530133	0.719236
ADAMTSL2	0.108942	1.94234	0.530307	0.719387
CRHR2	0.0906495	2.28911	0.530744	0.719732
PPP6R2	0.0906383	3.29308	0.531221	0.720064
STX10	-0.1798	-0.0547238	0.531378	0.72015
PEX10	0.134131	3.01982	0.531651	0.720394
SPTAN1	0.0650739	3.25547	0.53178	0.720519
IZUMO4	-0.168413	-0.347885	0.531806	0.720524
EMC3-AS1	-0.153058	-0.00486259	0.532444	0.720941
