logFC	logCPM	PValue	adj.p.value
PKP4	0.0417511	3.73614	0.770044	0.930525
SLC39A11	0.0931022	1.52311	0.77017	0.930539
C1orf74	0.15565	0.221612	0.77026	0.930539
ZNF274	-0.0481293	3.17346	0.770295	0.930539
ERGIC1	0.0238387	6.43594	0.770308	0.930539
MSTN	-0.051012	3.47062	0.770536	0.930595
WNT11	-0.0611169	2.64244	0.770544	0.930595
EEF2K	0.0252874	6.51197	0.770631	0.930624
MBNL3	-0.13095	0.721447	0.770694	0.930624
ZNF629	0.0469083	3.91448	0.770869	0.930664
BFAR	0.0290213	5.098	0.770943	0.930664
ELF2	-0.0288418	5.11296	0.770964	0.930664
LYRM7	-0.0261144	5.97405	0.770979	0.930664
ADH1B	0.0433889	4.22056	0.771319	0.930998
CASC3	-0.0224025	6.22234	0.771563	0.931198
EIF1AD	0.0376096	3.95406	0.771648	0.931198
AC007383.6	-0.0671107	2.01561	0.771736	0.931198
SYTL2	0.0681481	2.65279	0.771772	0.931198
VIMP	-0.0325776	4.39092	0.771974	0.931291
SNX7	0.123803	1.10553	0.772033	0.931291
GAS6	0.025703	5.41314	0.772133	0.931291
OSTC	0.0619623	2.28673	0.772193	0.931291
SPRY3	0.112606	1.7219	0.772405	0.931318
DEPDC5	0.058873	2.94628	0.772485	0.931335
TCF20	0.0387388	3.58939	0.772597	0.931335
NBPF1	0.0801747	2.05664	0.772661	0.931335
SLC30A1	-0.0682677	2.09324	0.772831	0.931335
KAT8	-0.0359916	5.35237	0.77296	0.931335
KIFC3	-0.0775458	2.1417	0.773037	0.931335
ELP2	0.0229911	5.70267	0.773056	0.931335
GMDS-AS1	0.0820245	1.31462	0.773078	0.931335
MRRF	0.0385262	4.32192	0.77309	0.931335
TIGD7	0.0938985	1.11612	0.77322	0.931335
C4orf27	-0.0573201	3.0333	0.773237	0.931335
ACAT2	-0.0878595	1.30354	0.773337	0.931335
RP11-159D12.8	0.0849328	1.69402	0.773381	0.931335
LINC00327	-0.106914	0.865418	0.773389	0.931335
KMT2B	0.0305599	4.66645	0.773505	0.931335
MIRLET7BHG	0.145818	1.17486	0.773541	0.931335
ATMIN	-0.031713	4.88729	0.773562	0.931335
C9orf156	0.0594444	2.37077	0.773585	0.931335
TSGA10	-0.188321	0.145347	0.773679	0.931335
LINC00968	0.14301	-0.101066	0.773682	0.931335
MTIF2	-0.0276387	5.86121	0.773782	0.93138
NDUFAF4	0.0425282	4.57906	0.773909	0.931434
PKD2	-0.0647617	2.6936	0.773954	0.931434
TESC	-0.209214	-0.146341	0.774163	0.93158
IFIT1	-0.0336158	4.60629	0.774248	0.93158
MED30	-0.0975173	1.30106	0.774327	0.93158
SPIN1	0.0437643	3.08748	0.774382	0.93158
HLA-A	0.0226439	5.65784	0.774391	0.93158
TCTN1	-0.0622913	2.52577	0.774488	0.931621
ABCC6	0.0543909	2.9566	0.774682	0.931778
NVL	0.059926	2.66499	0.775259	0.93233
PVR	0.0297831	4.61106	0.775322	0.93233
CUL1P1	0.125621	1.23438	0.775383	0.93233
AC090587.2	-0.125529	0.533539	0.775454	0.93233
RP11-252I13.1	0.095897	1.13997	0.775495	0.93233
CCDC125	0.0781711	2.35612	0.775529	0.93233
LAPTM4B	-0.0239637	7.31521	0.775626	0.93233
FKBP9	0.0355608	4.14112	0.775737	0.93233
SRP72	0.0322814	4.78177	0.775772	0.93233
NDUFV2	-0.1579	8.92003e-05	0.776192	0.932707
IDS	0.0276948	4.90038	0.776563	0.932949
GDAP1	0.0840696	1.70156	0.777098	0.933258
TUBB4B	0.0221725	5.68252	0.777114	0.933258
TIRAP	-0.0951987	1.21114	0.7774	0.933366
NDST1	-0.0250142	5.64694	0.777428	0.933366
IPO9	-0.0261845	5.29752	0.777554	0.933366
SH2D3A	-0.0748995	1.53633	0.777584	0.933366
TAX1BP1	0.0221628	6.60541	0.77765	0.933367
CCDC174	-0.0383681	3.80532	0.777774	0.933367
LMAN2	-0.0353009	4.06561	0.777846	0.933378
GAPDHP63	0.0302747	4.69442	0.777998	0.933483
FAM131A	-0.0437287	3.26207	0.77827	0.933734
CUEDC1	0.0237396	6.00527	0.778374	0.933783
EXOSC6	-0.0343449	4.00093	0.778627	0.933838
ZFP2	-0.0967741	1.16668	0.77864	0.933838
NOMO3	-0.111345	0.827737	0.778704	0.933838
CREB1	0.0371614	3.5297	0.778753	0.933838
GSK3A	-0.0286395	5.0446	0.77883	0.933838
RPS4XP1	-0.0867311	1.06515	0.778898	0.933838
RAP1GAP2	0.113631	0.947226	0.778927	0.933838
BEND3	-0.0987588	1.03214	0.779067	0.933931
TCEANC	-0.0704179	1.94978	0.779174	0.933944
RP11-388M20.9	-0.030063	4.72637	0.779283	0.933944
MAP2K1P1	-0.0599712	2.13464	0.779314	0.933944
RP11-760D2.7	0.0470489	2.8445	0.779331	0.933944
HADHA	0.0225195	8.0924	0.779423	0.933978
CNR1	-0.133285	0.115844	0.779564	0.933987
PSD4	0.157833	-0.164721	0.779581	0.933987
HEATR5A	0.0451391	3.76385	0.779653	0.933987
LPCAT2	0.117475	0.986139	0.779684	0.933987
DKK2	-0.16378	0.253816	0.779996	0.93427
AP002414.1	0.0642759	2.09996	0.780079	0.93427
TRIM50	0.174948	0.368362	0.78011	0.93427
LRRC25	-0.0871851	1.67602	0.780347	0.934402
AC137932.6	0.0786369	2.17882	0.780426	0.93442
GCLC	-0.0534718	3.71912	0.780529	0.934469
INHBE	-0.136094	-0.112803	0.780711	0.934551
FUT10	-0.101096	0.522106	0.780827	0.934551
RRP36	-0.0293656	4.56726	0.780846	0.934551
CNNM2	0.0964701	1.87434	0.780851	0.934551
SLC6A8	0.0232217	6.77959	0.780936	0.934565
SAP130	0.0439178	3.4243	0.781252	0.934727
MYOZ3	0.0224894	8.20507	0.78133	0.934745
PPP1R12A	-0.0223797	5.76162	0.781485	0.934851
NT5DC3	-0.0339772	4.11407	0.781608	0.934851
H2AFY2	0.0624145	2.29377	0.781781	0.934851
PLCG2	0.0913886	1.33332	0.781791	0.934851
NOTCH2	0.0403428	3.87454	0.781848	0.934851
RFX2	-0.119433	0.93194	0.781852	0.934851
FBXO21	-0.0260718	5.06659	0.781863	0.934851
CTNNAL1	0.0360688	4.57398	0.782201	0.93518
HSD17B7	0.157505	0.110027	0.782385	0.935269
FXN	-0.0411005	3.79268	0.782426	0.935269
ITGB6	-0.0222043	7.4588	0.782502	0.935269
CLTA	-0.0347545	3.88503	0.782529	0.935269
ST13P6	-0.060092	2.83887	0.782736	0.935306
TTC7A	-0.0586738	2.16824	0.78274	0.935306
ROS1	0.168684	0.151931	0.78276	0.935306
KIAA1377	0.0994267	0.592299	0.782844	0.935306
SYTL4	0.0720095	1.94994	0.782941	0.935306
VDAC1P8	-0.0500407	2.69554	0.783073	0.935388
TRABD2B	-0.186633	0.22373	0.783377	0.935526
TPT1P9	-0.0260243	4.9584	0.783436	0.935526
RP11-512F24.1	-0.0752138	2.00267	0.783477	0.935526
RP11-49C9.2	0.0814053	1.21432	0.783509	0.935526
CTC-297N7.7	-0.0585135	2.47468	0.783626	0.935526
OSBPL10	-0.117827	0.957815	0.783656	0.935526
FUCA1	-0.0488077	3.42092	0.783671	0.935526
YPEL1	-0.0716397	2.74777	0.783744	0.935526
RPL22L1	0.0829549	1.20924	0.783946	0.935526
FSD2	0.0233258	7.42088	0.783947	0.935526
RAB35	0.0426108	3.60901	0.783991	0.935526
MYLIP	0.0315078	5.39588	0.784032	0.935526
ATXN2L	0.0241843	5.10784	0.784061	0.935526
PEG3	-0.0760856	1.33947	0.784133	0.935526
ZNF879	0.0716131	1.72169	0.784245	0.935526
C1orf53	0.181018	-0.173808	0.784301	0.935526
EVC	0.0852312	1.22292	0.78433	0.935526
HECTD2	-0.0371285	3.91803	0.784335	0.935526
MMP14	0.0495945	2.58746	0.784492	0.935526
FASTKD2	0.0312075	5.04485	0.784542	0.935526
RP11-384K6.6	-0.127167	0.345981	0.784584	0.935526
RING1	-0.0331517	4.01657	0.784723	0.935617
LPP	-0.033869	5.36903	0.785487	0.936097
RP11-408P14.1	-0.0659098	2.18522	0.785542	0.936097
PROM1	-0.154437	0.565722	0.785575	0.936097
EIF3KP3	-0.102269	0.804797	0.785606	0.936097
ZNF462	-0.0347786	5.0218	0.785678	0.936097
RP11-8H2.1	-0.16194	0.19114	0.785716	0.936097
RNF220	0.0263104	5.2841	0.78576	0.936097
ADAMTS17	-0.0895809	1.07215	0.785985	0.936279
HEATR5B	-0.044233	3.76239	0.78604	0.936279
GFOD2	-0.0503371	3.2304	0.786126	0.936305
SMAGP	0.137651	0.167526	0.786214	0.936335
RP11-573G6.4	-0.181187	0.158446	0.78632	0.936347
MAP3K13	0.0565192	2.0517	0.786351	0.936347
EPB41L4B	0.0834409	1.45139	0.786478	0.936423
NYAP2	-0.0888302	1.05866	0.78669	0.936599
AC096664.1	-0.0799845	1.5959	0.786849	0.936713
RELA	-0.0313657	4.60402	0.787016	0.936784
CERCAM	-0.0586471	1.96272	0.787036	0.936784
CD82	-0.0477934	2.90372	0.787136	0.936827
C1QL3	0.151743	-0.157301	0.787386	0.936898
IL34	-0.108038	0.450515	0.787686	0.93718
PLAGL1	-0.0551175	3.47649	0.788083	0.937491
ZNF586	-0.0583776	2.74245	0.788142	0.937491
TSC2	-0.0207122	5.7105	0.788183	0.937491
PPP1R2P3	-0.0800464	1.43038	0.788202	0.937491
KBTBD2	0.0216845	6.466	0.788265	0.937491
JKAMP	-0.0387768	3.8554	0.788408	0.937585
NEMF	-0.0213644	5.87576	0.788625	0.937768
COL6A1	0.0224339	6.35041	0.7888	0.937827
MBOAT7	0.0508532	2.55825	0.788922	0.937894
BRD7P2	-0.0531885	2.72498	0.789284	0.938098
PTP4A1P1	0.0606982	2.20586	0.789633	0.938195
ARMC8	0.0256541	5.72733	0.789661	0.938195
MXD3	-0.118675	1.12702	0.78968	0.938195
WDR78	0.144173	0.0394485	0.789871	0.938287
L3MBTL2	-0.0378789	3.55702	0.790185	0.938491
ABCB6	0.068329	1.71829	0.790224	0.938491
HIGD1AP1	0.109599	0.813633	0.790379	0.938492
TUBG1P	0.15631	0.111641	0.79054	0.938589
PMS2P1	0.121735	-0.0102336	0.790645	0.938589
FUS	-0.0208267	7.17466	0.790922	0.938649
RP11-736K20.5	0.130609	0.689232	0.790992	0.938649
FAM46B	-0.136108	-0.159688	0.791001	0.938649
RP11-252A24.2	0.113199	0.630438	0.791097	0.938649
ABCD1	-0.0335039	3.9241	0.791115	0.938649
ASAH1	0.0205242	6.38725	0.791148	0.938649
IP6K1	0.0378468	3.48727	0.791469	0.938954
ZNF436-AS1	-0.0618117	2.54467	0.791587	0.938988
AKR1C3	0.0517435	2.69498	0.791656	0.938988
SRRM3	0.160983	-0.170764	0.791689	0.938988
TRNAU1AP	-0.0559069	2.9085	0.791886	0.939049
MRPL42	0.0324809	4.44938	0.791973	0.939049
CTD-2012K14.6	-0.131785	0.668705	0.791995	0.939049
CHMP6	-0.0404597	3.74708	0.79215	0.939142
CLSTN3	-0.10652	1.03228	0.792242	0.939142
SUPT20H	-0.0295745	4.13201	0.792264	0.939142
MDGA1	-0.08868	0.979458	0.792371	0.939152
LTBR	0.0433788	3.22723	0.792399	0.939152
POLDIP3	-0.0292329	4.95764	0.792482	0.939156
HLA-DQB1	0.0937663	1.77057	0.792812	0.939412
APOA1BP	-0.0308408	4.49828	0.793182	0.939412
NADK	0.0444721	3.52302	0.793375	0.939412
SRRD	0.0326663	4.36985	0.793474	0.939412
FAM98C	0.105379	0.560772	0.793569	0.939412
TNFAIP1	-0.0267959	4.61201	0.793571	0.939412
HECTD4	0.0254294	5.65961	0.793587	0.939412
RNF13	-0.0289127	4.33026	0.793603	0.939412
MYH11	0.111025	4.27096	0.793627	0.939412
HECTD3	0.0275326	5.11776	0.793778	0.939412
G6PC3	-0.036211	4.09054	0.793805	0.939412
SNX11	-0.0484942	3.24348	0.793989	0.939412
INO80D	0.0350119	4.20216	0.794068	0.939412
ZNF780B	-0.0325878	4.29399	0.794149	0.939412
SEMA6A-AS1	-0.141021	0.52542	0.794264	0.939412
TCF7L2	-0.0437962	2.874	0.794307	0.939412
WDFY2	-0.0587947	2.31577	0.794338	0.939412
PARM1	0.025399	4.93117	0.794354	0.939412
AC044839.1	-0.086664	1.19365	0.794364	0.939412
NOP14-AS1	-0.0585391	1.82906	0.794372	0.939412
ZNF627	-0.0593629	1.80391	0.794536	0.939412
FARSB	-0.0247132	5.19776	0.79454	0.939412
SPG21	0.0293776	5.00461	0.794561	0.939412
ASAP3	0.0303129	4.25824	0.794569	0.939412
AP2A2	-0.0287583	4.5529	0.794574	0.939412
MED25	0.0254897	4.88812	0.79469	0.939412
TVP23B	0.0788712	1.26368	0.794704	0.939412
RP11-353K11.1	-0.157023	-0.0367319	0.794725	0.939412
KANSL1	-0.0255184	4.91877	0.794778	0.939412
ZNF790	0.0712161	1.93341	0.794784	0.939412
TMEM245	0.0240473	6.65058	0.794867	0.939435
VTI1B	-0.0238505	5.05186	0.795096	0.939555
SENP7	-0.0363301	3.8125	0.795374	0.939808
CACYBP	-0.0260657	4.83242	0.795482	0.939833
WSB2	0.0201339	6.44396	0.795615	0.939833
ITGAE	-0.0322608	4.18798	0.795627	0.939833
RDH10	0.0484255	2.63759	0.795732	0.939833
IL13RA1	0.0230549	5.34348	0.795777	0.939833
MEGF10	0.0488202	3.1698	0.795859	0.939853
RAMP2-AS1	0.094134	0.801936	0.795981	0.939923
AC025335.1	-0.182332	-0.102808	0.796163	0.940062
LZTS3;	0.0573829	2.48517	0.796456	0.940333
TMEM185A	-0.0741793	2.13358	0.796588	0.940414
PON2	0.0380131	3.66174	0.797133	0.940982
ENPP5	-0.0452228	4.10295	0.797347	0.941159
C19orf52	-0.0446097	3.26027	0.797465	0.941223
YARS2	-0.0471739	2.98363	0.797532	0.941227
RPS24P13	-0.113964	1.57301	0.797611	0.941231
PDPK1	0.029789	4.031	0.797667	0.941231
FAM219B	-0.0414334	3.12937	0.79773	0.941231
FAM47E-STBD1	0.0384533	4.14423	0.7978	0.941231
NBR2	-0.143716	0.160023	0.797855	0.941231
PABPC1P3	0.141199	0.476285	0.797919	0.941232
MMADHC	-0.0219277	6.92624	0.798022	0.941274
BCLAF1P1	0.125203	-0.142351	0.798085	0.941274
PKN3	-0.0744073	1.46194	0.798321	0.941274
ZNF501	0.0966556	1.49786	0.798323	0.941274
PNO1	-0.0425849	3.15488	0.798338	0.941274
PARPG1	-0.12259	0.704364	0.798825	0.941684
AP1B1	-0.0300255	4.45647	0.798847	0.941684
TECTA	0.10857	1.30196	0.798877	0.941684
NPR2	-0.0382823	3.39616	0.799042	0.941804
PPP4R1L	0.0747844	1.71741	0.799341	0.942081
ZNF26	-0.0539061	2.37646	0.799425	0.942104
SNRPD1	-0.0400208	3.5307	0.799714	0.942161
NAP1L4P1	0.0635043	1.8972	0.79973	0.942161
CCR1	0.128308	0.00521799	0.799746	0.942161
NCS1	-0.116069	0.454054	0.799758	0.942161
MVK	-0.058569	2.55394	0.799906	0.942161
RAI2	0.0549104	2.79574	0.799933	0.942161
DIO2	-0.0598776	2.20249	0.799971	0.942161
IPPK	-0.0916369	1.59054	0.799984	0.942161
ADAT2	-0.0764868	2.05013	0.800106	0.942229
AL592183.1	0.130368	0.454116	0.800173	0.942233
METAP1	-0.0228567	5.101	0.800573	0.942553
VILL	-0.129529	0.161504	0.800806	0.942663
OLA1	-0.0232214	5.29223	0.800909	0.942663
FGF1	-0.0911471	0.71377	0.800918	0.942663
KIAA0226L	-0.194667	-0.118161	0.800985	0.942663
IFT81	0.0621904	3.25701	0.801054	0.942668
RANP6	-0.174907	-0.076821	0.80113	0.942683
IL17RC	-0.03158	3.9652	0.801307	0.942716
ZNF615	-0.0648439	2.29871	0.801386	0.942716
PRDX3	0.0207444	7.42736	0.8014	0.942716
SMG1P7	-0.0609877	1.71956	0.801467	0.942716
MIS18A	-0.112679	0.904763	0.801603	0.942716
SLC9A2	0.0381696	3.70088	0.801606	0.942716
TACO1	0.0278456	4.85337	0.801813	0.942885
NUCB1	-0.0213442	6.93707	0.802256	0.943209
SH3BP4	0.0741886	1.71649	0.80234	0.943209
AHR	0.0749151	1.44805	0.80239	0.943209
FAM175B	0.0285971	4.17214	0.802608	0.943209
ATF6	0.0357712	4.20242	0.802702	0.943209
DAP3	-0.0196364	5.67026	0.802702	0.943209
CCDC138	0.11317	0.485739	0.802711	0.943209
ITGB4	-0.0903104	0.820115	0.802728	0.943209
WLS	-0.0417244	3.20857	0.802827	0.94325
RAB34	-0.0681486	1.55549	0.803027	0.943409
CLN3	-0.0996613	0.328803	0.803112	0.943434
TRIM24	0.0365173	4.01755	0.803299	0.943455
CFAP97	0.0428729	3.00987	0.803407	0.943455
NDNL2	-0.0423959	3.12023	0.80343	0.943455
FRMPD4	0.143119	0.183579	0.803449	0.943455
KIAA1191	-0.0197568	5.72035	0.803606	0.943481
AC006026.10	0.122229	0.406374	0.803725	0.943481
SIRPA	0.0631311	2.64607	0.803835	0.943481
ZAP70	-0.128763	0.0946075	0.803845	0.943481
TTC5	-0.052274	2.4729	0.803855	0.943481
PELP1	0.023753	5.28091	0.804147	0.943673
UCK2	0.0436134	3.4909	0.804162	0.943673
TXLNGY	-0.0311751	4.00269	0.804334	0.943673
WDFY4	-0.146064	-0.0751679	0.804413	0.943673
LIN54	0.0491821	3.02133	0.80458	0.943673
C1orf27	0.0346176	3.64042	0.804648	0.943673
DAP3P2	-0.141234	0.252745	0.804723	0.943673
MAP2	0.0794674	1.2918	0.804745	0.943673
SYNE2	0.0188949	7.91522	0.804765	0.943673
MAP7D3	-0.032079	4.18845	0.804812	0.943673
AC091492.2	-0.122132	0.519399	0.80485	0.943673
TENM3	0.0458397	3.00318	0.805151	0.943876
RP11-603K19.1	-0.0886907	0.935904	0.805413	0.9441
ARHGAP6	-0.0349258	4.28575	0.805565	0.944114
FBXO42	0.0246094	4.82063	0.805681	0.944114
SLC25A38P1	-0.0957958	0.580306	0.80578	0.944114
DEK	-0.0205989	6.82733	0.805866	0.944114
RP11-227D13.2	-0.0820315	1.14065	0.806065	0.944271
EIF2B3	-0.0212883	5.64779	0.806257	0.944273
APMAP	0.0434628	3.52702	0.806576	0.944538
PID1	-0.0629059	2.06132	0.806612	0.944538
HAUS6	0.0547901	2.25017	0.806869	0.944683
IDH2	0.0193304	9.4055	0.806872	0.944683
NAE1	0.0320342	4.46643	0.807058	0.944759
CA5B	-0.111683	0.970889	0.807234	0.944807
UBE2D3	0.0202972	7.18107	0.807287	0.944807
CSNK2A1	0.0234337	6.28663	0.807365	0.944807
GADD45A	-0.0444654	2.85886	0.807414	0.944807
LINC01563	0.0810573	1.23813	0.807419	0.944807
SLC39A3	0.0571951	2.22402	0.807748	0.945117
ARHGEF10L	0.0218239	6.39622	0.807919	0.94515
AC007238.1	-0.0407353	3.62903	0.80796	0.94515
LRRC3B	-0.0501275	3.48582	0.80804	0.94515
CTD-2263F21.1	-0.101774	1.4327	0.808112	0.94515
ZBTB39	0.0472428	2.44408	0.808268	0.94515
SFMBT2	0.0441734	3.09857	0.808301	0.94515
MYO1D	-0.0729536	1.3894	0.808375	0.94515
ETV6	0.0418187	2.80242	0.808444	0.94515
ZNF204P	0.0442312	2.95676	0.808471	0.94515
CLYBL	-0.0328634	4.33384	0.808489	0.94515
HRSP12	0.0385168	3.64983	0.808597	0.94515
FKRP	-0.0305004	3.97227	0.808609	0.94515
ECE2	0.135374	-0.019271	0.808744	0.945233
NPY1R	-0.147502	0.465705	0.808951	0.9454
CCDC68	0.109222	0.912381	0.809174	0.945586
CWC25	-0.0294515	3.88147	0.809242	0.945591
EIF4EBP3	0.15259	-0.115712	0.809495	0.945811
PTPN5	0.138072	-0.154986	0.809674	0.945933
RP11-485G4.2	-0.0530849	2.04812	0.809728	0.945933
ZNF620	-0.0794203	1.04906	0.809873	0.946027
BTF3P9	-0.0960681	0.762934	0.810041	0.946149
MLLT6	0.0189614	7.18688	0.810214	0.946276
UGGT1	0.020749	5.91728	0.810684	0.94657
AC007566.10	-0.104826	0.541709	0.810688	0.94657
C20orf194	0.0250263	6.66527	0.810722	0.94657
MIATNB	0.142106	0.417814	0.811023	0.946755
GON4L	0.0264597	4.30869	0.811073	0.946755
SEMA5A	0.0562035	2.3784	0.811218	0.946807
KMT2E	0.0192225	5.65886	0.811274	0.946807
ALKBH5	-0.0182201	8.22079	0.811364	0.946807
ARHGAP28	0.0433296	2.93361	0.811374	0.946807
CXorf56	-0.0481343	3.09561	0.811564	0.946954
AKAP8	0.0271277	4.40881	0.811956	0.947054
PLIN1	-0.065345	1.50773	0.811987	0.947054
BCR	-0.0779952	1.377	0.812009	0.947054
MIPEP	0.0383689	3.56241	0.812013	0.947054
TTC33	0.0375213	4.01928	0.812105	0.947054
TCTN3	-0.0417343	2.71293	0.812149	0.947054
PCBP1-AS1	0.0390364	3.55747	0.812226	0.947054
ASB16	0.0230729	5.28557	0.812339	0.947054
CCDC94	-0.0440531	2.7685	0.812455	0.947054
COPS3	0.0200896	6.24166	0.812525	0.947054
TSPAN4	-0.0371125	3.00116	0.812578	0.947054
B4GALT2	-0.0249786	5.01034	0.812678	0.947054
AC024560.3	0.0328358	3.92294	0.812844	0.947116
FAF2	0.0291255	3.85418	0.812932	0.947116
RRP7A	0.0512294	2.61856	0.812937	0.947116
GTF2F1	-0.0277966	4.35029	0.812988	0.947116
SCHIP1	0.0424092	3.2749	0.813301	0.947339
MCUR1	0.02654	4.18952	0.813402	0.947339
MTCH2	0.0213651	6.25116	0.81341	0.947339
SIL1	-0.0337614	3.56279	0.813533	0.947339
NUDC	-0.0213533	5.35722	0.813602	0.947339
SEPT7P7	-0.0785156	1.42486	0.81367	0.947339
SMARCA4	0.0256402	4.94256	0.813681	0.947339
ZNF91	-0.0275402	4.45735	0.813693	0.947339
HR	0.132271	-0.169348	0.813953	0.947567
CHCHD3P1	0.131679	0.125542	0.814029	0.94758
CCDC92	0.0202258	5.46405	0.814234	0.947727
DDX59	0.0234721	4.63933	0.814283	0.947727
HSPA13	0.0613077	1.90197	0.814422	0.947753
EIF2AK3	0.0489838	2.44219	0.814563	0.947753
PXMP2	-0.0545033	2.4115	0.814678	0.947753
PPIF	0.0223808	6.02216	0.814843	0.947753
OTUD3	-0.0366417	4.00849	0.814857	0.947753
HIGD1B	-0.0953974	0.986509	0.814909	0.947753
CTXN3	-0.0648329	3.19925	0.814985	0.947753
RHOBTB1	-0.0212038	8.01621	0.815021	0.947753
C12orf49	0.0554523	2.47563	0.815022	0.947753
CRELD1	-0.0273497	4.54212	0.815056	0.947753
VCAM1	-0.120082	0.169898	0.815127	0.947753
CTB-33G10.1	-0.0419653	2.75873	0.815219	0.947753
RP11-47K11.2	0.112881	-0.137431	0.815239	0.947753
IMMTP1	0.0470359	2.89964	0.815452	0.947753
FYN	-0.0431383	2.80334	0.815453	0.947753
AKIRIN2	0.0218333	5.31355	0.815512	0.947753
MAGOHB	0.0929812	0.705743	0.815544	0.947753
ZBTB8A	-0.0665991	1.90745	0.815659	0.947753
R3HCC1L	0.0501303	2.56441	0.815718	0.947753
RP11-283G6.3	0.109227	1.00048	0.815767	0.947753
GLYR1	-0.0189202	5.8309	0.815845	0.947753
CELF1	0.0211893	6.85524	0.815975	0.947753
DIABLO	-0.0918807	1.04863	0.815989	0.947753
C6orf201	-0.234343	0.318321	0.815996	0.947753
KDM1A	0.0217093	5.58653	0.816072	0.947753
NDUFA6-AS1	0.0976847	0.728385	0.816156	0.947753
ZNF469	-0.0961059	0.903394	0.816165	0.947753
ADAM23	0.0360221	4.03969	0.816391	0.947753
DNM3	0.141055	0.449697	0.816401	0.947753
CDADC1	0.0379315	2.88709	0.816408	0.947753
RP3-467N11.2	0.142766	0.0130442	0.816537	0.947756
TRIT1	-0.054178	2.52944	0.8166	0.947756
KBTBD12	0.0185671	7.02369	0.816621	0.947756
UXS1	-0.0281819	4.23922	0.816866	0.947966
ENSAP2	0.0535345	2.18484	0.816984	0.948027
DGKZ	-0.0256108	6.01928	0.817131	0.948124
SUB1P3	-0.0758968	1.22434	0.817397	0.948295
SLC43A2	-0.0326782	4.02728	0.817407	0.948295
SRGAP1	0.0821749	0.995269	0.817709	0.948436
TRIM3	0.037403	3.50937	0.817751	0.948436
ZNF792	-0.125889	0.0627378	0.817809	0.948436
PWWP2A	-0.0346425	3.29223	0.817819	0.948436
VHL	0.0350274	3.75368	0.81785	0.948436
HPS3	0.0741901	1.6352	0.818053	0.948597
DACT1	0.0864089	0.767403	0.818121	0.948602
CCDC36	-0.118326	0.610275	0.818192	0.948609
YJEFN3	-0.0630717	1.75035	0.818491	0.948725
ZNF784	-0.0276364	4.44218	0.818584	0.948725
MDFIC	-0.0273241	4.89134	0.818755	0.948725
TESPA1	0.120596	0.352001	0.818779	0.948725
CHCHD3	0.0186999	7.47111	0.818827	0.948725
XRCC6	-0.0177825	6.41365	0.818946	0.948725
RBM38	0.0219857	7.20991	0.818999	0.948725
RP11-774O3.3	-0.0499318	2.07852	0.819064	0.948725
RPL3P2	0.127724	0.091444	0.819064	0.948725
CTB-187L3.1	0.0945349	0.447802	0.819238	0.948853
SH2B2	-0.0271686	4.30372	0.819436	0.948954
FSCN1	0.0661249	2.07974	0.819456	0.948954
STYX	0.0288386	4.19323	0.819584	0.948954
APEX2	-0.0668233	1.79329	0.819676	0.948987
IQCK	-0.0937359	0.689167	0.819804	0.94906
TLL2	-0.0802042	1.36845	0.819969	0.949157
VPS4A	-0.0202729	5.75604	0.820186	0.949157
EFCAB6	0.112272	-0.0646156	0.820228	0.949157
ZNF28	-0.11747	0.546396	0.820245	0.949157
CROCC	-0.0385366	3.71169	0.820262	0.949157
ZSWIM4	0.0796695	0.645605	0.820309	0.949157
SNHG21	0.112637	0.0270267	0.820383	0.949157
SNAPC3	0.0276957	4.68694	0.820427	0.949157
LRRC2-AS1	-0.0699559	1.4642	0.820498	0.949157
ATP6V1E2	0.0510749	2.39931	0.820557	0.949157
ZBTB14	-0.0395129	3.22276	0.820606	0.949157
CTD-2022H16.3	0.111224	0.908346	0.820769	0.949157
AC026271.5	0.0217144	5.0291	0.820788	0.949157
RP11-504A18.1	0.0687548	1.61339	0.820932	0.949218
RBM18	0.0185028	5.42381	0.82102	0.949218
ZXDC	-0.0239778	4.97536	0.821034	0.949218
TFE3	0.0295002	3.92117	0.82112	0.949233
ICE2	0.0297098	4.52156	0.821175	0.949233
RPS27	-0.0454768	2.75967	0.821295	0.949296
LINC00467	-0.0685513	1.40867	0.82138	0.949307
TGFB1I1	-0.0662244	1.89987	0.821433	0.949307
UEVLD	0.0326029	3.91447	0.821581	0.94938
ADPRHL2	-0.0341371	3.83116	0.821624	0.94938
RP4-581F12.1	-0.113978	0.0494602	0.821739	0.949391
WDR18	-0.0364296	3.68855	0.821768	0.949391
ZNF253	-0.042278	3.01828	0.821827	0.949391
ZNF503-AS1	-0.110494	0.553249	0.822075	0.949491
TAF2	0.038345	3.28335	0.82212	0.949491
RP11-58H15.1	0.101192	0.658977	0.82216	0.949491
GUCA1B	0.0929204	0.5907	0.822172	0.949491
RNF115	0.0193899	7.34964	0.822301	0.949517
KIF24	-0.0912787	0.978275	0.822323	0.949517
FLOT2	0.0215942	5.15296	0.822471	0.949541
LONRF3	0.058683	1.87001	0.822472	0.949541
SLC37A3	0.0433575	2.86556	0.822616	0.949633
PKM	-0.0147049	11.0775	0.822797	0.949636
PABPC3	0.075573	1.36223	0.822851	0.949636
RP11-350G24.2	-0.0810822	1.13787	0.82286	0.949636
EFCAB13	0.0994798	0.365625	0.822909	0.949636
SNX12	0.0215736	4.73179	0.823095	0.94974
